file,error_category,error_message_excerpt,recommended_action
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/event-router-trimodal.test.js,other,TypeError: Cannot read properties of undefined (reading 'insert'),Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/event-router-trimodal.test.js,real-assertion-failure,AssertionError: expected 'EVENT' to be 'PRIORITY_QUEUE' // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/event-router-trimodal.test.js,real-assertion-failure,AssertionError: expected 'EVENT' to be 'PRIORITY_QUEUE' // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/gate4-bypass-acceptance.test.js,real-assertion-failure,AssertionError: expected undefined to be 3 // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/gate4-bypass-acceptance.test.js,real-assertion-failure,AssertionError: expected undefined to be +0 // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/gate4-bypass-acceptance.test.js,real-assertion-failure,AssertionError: expected false to be true // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/handoff-orchestrator.test.js,real-assertion-failure,AssertionError: expected false to be true // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/handoff-orchestrator.test.js,real-assertion-failure,AssertionError: expected false to be true // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/handoff-orchestrator.test.js,real-assertion-failure,AssertionError: expected false to be true // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/handoff-orchestrator.test.js,real-assertion-failure,AssertionError: expected false to be true // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/handoff-orchestrator.test.js,real-assertion-failure,AssertionError: expected false to be true // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/handoff-orchestrator.test.js,real-assertion-failure,AssertionError: expected false to be true // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/handoff-orchestrator.test.js,real-assertion-failure,AssertionError: expected undefined to be true // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/handoff-orchestrator.test.js,real-assertion-failure,AssertionError: expected undefined to be true // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/handoff-orchestrator.test.js,real-assertion-failure,"AssertionError: expected ""vi.fn()"" to be called 1 times, but got 0 times","Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/handoff-orchestrator.test.js,real-assertion-failure,AssertionError: expected undefined to be true // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/handoff-orchestrator.test.js,real-assertion-failure,"AssertionError: expected ""vi.fn()"" to not be called at all, but actually been called 1 times","Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/handoff-orchestrator.test.js,real-assertion-failure,"AssertionError: expected ""vi.fn()"" to be called with arguments: [ …(4) ]","Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/handoff-orchestrator.test.js,real-assertion-failure,"AssertionError: expected ""vi.fn()"" to be called 1 times, but got 0 times","Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/handoff-orchestrator.test.js,real-assertion-failure,"AssertionError: expected ""_executeDeferredPrdGeneration"" to be called with arguments: [ { sdId: 'SD-TEST-001', …(1) } ]","Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/handoff-orchestrator.test.js,real-assertion-failure,AssertionError: expected false to be true // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/handoff-orchestrator.test.js,real-assertion-failure,AssertionError: expected undefined to be true // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/handoff-orchestrator.test.js,real-assertion-failure,AssertionError: expected false to be true // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/integration-verification-gate.test.js,real-assertion-failure,AssertionError: expected false to be true // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/integration-verification-gate.test.js,real-assertion-failure,AssertionError: expected [ Array(1) ] to have a length of +0 but got 1,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/language-parsers.test.js,real-assertion-failure,AssertionError: expected [ …(2) ] to have a length of 1 but got 2,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/lead-final-approval-prereq-check.test.js,real-assertion-failure,AssertionError: expected 'DRAFT_SD_NOT_APPROVED' to be 'INVALID_STATUS' // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/lead-final-approval-prereq-check.test.js,real-assertion-failure,"AssertionError: the given combination of arguments (undefined and string) is invalid for this assertion. You can use an array, a map, an object, a set, a string, or a weakset instead of a string","Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/lead-final-approval-prereq-check.test.js,real-assertion-failure,AssertionError: expected 'node scripts/handoff.js execute PLAN-…' to be 'node scripts/handoff.js execute PLAN-…' // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/lead-final-approval-prereq-check.test.js,real-assertion-failure,"AssertionError: the given combination of arguments (undefined and string) is invalid for this assertion. You can use an array, a map, an object, a set, a string, or a weakset instead of a string","Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/learn-pipeline-content-fallback.test.js,real-assertion-failure,AssertionError: expected [] to include 'PAT-CONTENT-ONLY',"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/leo-stack-health-check.test.js,cannot-find-module,Error: Cannot find module '/scripts/leo-stack-health-check.js' imported from C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/leo-stack-health-check.,Manual triage: import path may reference removed/moved module; check git log for recent deletions.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/leo-stack-health-check.test.js,cannot-find-module,Error: Cannot find module '/scripts/leo-stack-health-check.js' imported from C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/leo-stack-health-check.,Manual triage: import path may reference removed/moved module; check git log for recent deletions.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/leo-stack-health-check.test.js,cannot-find-module,Error: Cannot find module '/scripts/leo-stack-health-check.js' imported from C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/leo-stack-health-check.,Manual triage: import path may reference removed/moved module; check git log for recent deletions.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/leo-stack-health-check.test.js,cannot-find-module,Error: Cannot find module '/scripts/leo-stack-health-check.js' imported from C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/leo-stack-health-check.,Manual triage: import path may reference removed/moved module; check git log for recent deletions.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/leo-stack-health-check.test.js,cannot-find-module,Error: Cannot find module '/scripts/leo-stack-health-check.js' imported from C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/leo-stack-health-check.,Manual triage: import path may reference removed/moved module; check git log for recent deletions.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/lifecycle-sd-bridge.test.js,other,TypeError: supabase.rpc is not a function,Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/lifecycle-sd-bridge.test.js,other,TypeError: supabase.rpc is not a function,Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/lifecycle-sd-bridge.test.js,other,TypeError: supabase.rpc is not a function,Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/lifecycle-sd-bridge.test.js,other,TypeError: supabase.rpc is not a function,Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/marketing-ai-email-campaigns.test.js,other,Error: enrollInCampaign requires ventureId,Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/multi-session-claim-gate.test.js,real-assertion-failure,AssertionError: expected 80 to be 100 // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/multi-session-claim-gate.test.js,real-assertion-failure,AssertionError: expected true to be false // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/multi-session-claim-gate.test.js,real-assertion-failure,AssertionError: expected 80 to be 100 // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/multi-session-claim-gate.test.js,real-assertion-failure,AssertionError: expected 80 to be 100 // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/multi-session-claim-gate.test.js,real-assertion-failure,AssertionError: expected true to be false // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/multi-session-claim-gate.test.js,real-assertion-failure,AssertionError: expected true to be false // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
